index,filename
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\471_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\472_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\473_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\473_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\473_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\473_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\473_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\473_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\473_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\473_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\473_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\473_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\473_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\473_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\473_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\473_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\474_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\475_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\476_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\476_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\476_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\476_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\476_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\476_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\476_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\476_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\476_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\476_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\476_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\476_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\476_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\476_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\477_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\477_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\477_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\477_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\477_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\477_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\477_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\477_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\477_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\477_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\477_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\477_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\477_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\478_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\479_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\47_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\480_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\481_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\482_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\483_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\484_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\485_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\486_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\487_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\487_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\487_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\487_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\487_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\487_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\487_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\487_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\487_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\487_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\487_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\487_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\487_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\487_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\488_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\488_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\488_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\488_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\488_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\488_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\488_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\488_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\488_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\488_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\488_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\488_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\488_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\488_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\489_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\489_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\489_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\489_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\489_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\489_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\489_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\489_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\489_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\489_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\489_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\489_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\489_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\48_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\490_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\491_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\491_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\491_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\491_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\491_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\491_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\491_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\491_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\491_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\491_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\491_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\491_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\491_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\491_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_2.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_4.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\492_9.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\493_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\493_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\493_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\493_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\493_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\493_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\493_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\493_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\493_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\493_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\493_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\493_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\493_8.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_11.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_12.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_13.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_14.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_15.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_16.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_17.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_18.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_19.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_20.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_3.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_5.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_6.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\494_7.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\495_1.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\495_10.npy
1,G:\Data\LIDC\LUNA16\classsification\1_aug\495_12.npy
